"ecstasy","joy","serenity","pensiveness","sadness","grief","vigilance","anticipation","interest","distraction","surprise","amazement","rage","anger","annoyance","apprehension","fear","terror","admiration","trust","acceptance","boredom","disgust","loathing","class"
0.99,0,0.33,-0.09,0,-0.85,0.95,0,0.61,-0.02,0,0,0.78,0,0.02,-0.07,0,0,0,0,0.52,-0.03,0,-0.9,"Surpresa"
0,0,0,-0.03,0,0,0,0,0.37,0,0,0,0,0,0,-0.12,0,0,0,0,0.17,0,0,0,"Neutro"
0.93,1.1,0.08,-0.06,0,-0.73,0.85,1.03,0.54,0,0,0,0.92,0,0.05,-0.56,0,0,0.97,0.37,0.58,-0.08,-0.55,0,"Tristeza"
0.71,0,0.39,-0.28,0,0,0,0,0.45,-0.01,0,-0.94,0,0.63,0.02,0,0,0,0,0.62,0.15,0,-0.64,0,"Medo"
0.93,0.65,0,-0.03,0,-1.63,0,0,0,-0.1,-0.59,-0.84,0.94,0.64,0.02,-0.09,0,0,1.6,0,0.17,-0.24,0,-0.75,"DesgostoNeutro"
0.68,0,0.04,0,0,-0.9,0,0,0,0,-0.55,0,1.68,0,0,0,0,0,0,0.55,0.06,0,0,-1.81,"AlegriaNeutro"
0,0,0.27,-0.1,0,0,0,0,0.47,-0.11,0,0,0,0,0,-0.63,0,0,0,0,0.47,-0.06,0,0,"NeutroTristeza"
0.94,0,0.08,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,"Medo"
0,0,0,-0.19,0,0,0.72,0,0,0,0,0,0,0,0.06,-0.25,0,0,0.77,0,0,-0.14,0,0,"NeutroSurpresa"
0.93,0,0,-0.02,0,0,0.85,0,0,-0.05,0,0,0,0,0,0,0,0,0.97,0,0.07,0,0,0,"Tristeza"
0,0,0.12,-0.14,0,-0.8,0,0,0.44,-0.06,0,0,0,0,0.09,-0.35,-0.47,0,0,0,0.45,-0.09,0,0,"AlegriaSurpresa"
0,0,0.06,0,0,-2.65,0,0,0.13,0,0,0,1.67,0,0,-0.14,0,0,0,0,0.09,0,0,-1.8,"Neutro"
0.93,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,-0.86,"Raiva"
0,0,0.28,0,0,-0.89,0,0.35,0.27,-0.14,0,0,0.94,0,0.06,-0.34,0,0,0,0,0.68,0,0,0,"NeutroTristeza"
0,0.52,0,-0.06,-0.64,0,0,0,0.17,0,0,-0.67,0,0.56,0,-0.15,0,0,0,0.55,0.33,-0.05,0,-0.83,"NeutroSurpresa"
1.65,0,0,-0.04,0,0,0,0,0.12,0,-0.51,-0.84,0,0,0.01,0,0,0,0.83,0.65,0,-0.03,0,0,"AlegriaNeutro"
0.84,0.64,0,0,-0.52,-0.76,0,0.64,0,-0.05,0,0,1.84,0,0,-0.24,0,0,0,0,0.34,0,0,-0.93,"Medo"
0,0,0.16,0,0,-0.88,0,0,0.52,-0.01,0,0,0,0,0,0,-0.95,0,0,0,0.38,0,0,0,"NeutroSurpresa"
0.7,0,0,-0.5,0,0,0,0,0.43,0,0,0,0,0,0,-0.89,0,0,0.93,0,0.31,-0.3,0,0,"AlegriaNeutro"
0,0,0,-0.11,0,0,0,0,0.15,0,0,0,0,0,0,-0.26,0,0,0,0,0.26,-0.1,0,0,"AlegriaNeutro"
0,0,0.04,-0.17,0,0,0,0,0.56,0,0,0,0,0,0,-0.46,0,0,0.82,0.36,0.3,0,0,0,"MedoTristeza"
0,0.61,0,-0.06,0,0,0,0,0.31,-0.05,-0.53,0,0,0,0,-0.22,0,0,0.93,0,0.49,0,0,0,"MedoTristeza"
0.91,0,0,0,0,0,0,0,0.12,0,0,-0.84,0,0,0,0,0,0,0.82,0,0,0,0,0,"RaivaSurpresa"
1.71,0,0.06,0,0,0,0.85,0,0.14,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,"Raiva"
1,0,0.29,0,0,0,0,0.35,0.23,-0.05,0,0,0,0,0,-0.44,0,0,0,0,0.69,0,0,0,"MedoTristeza"
0,0.62,0.23,0,0,0,0,0,0.4,0,-0.66,-0.92,0,0,0,-0.17,0,0,0.77,0.37,0.29,0,0,0,"Tristeza"
0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,-0.1,0,0,0,0,0.23,0,0,0,"MedoTristeza"
2.32,0.56,0,-0.04,0,-0.78,0,0,0.44,-0.05,-0.58,-1.67,0,0.66,0,-0.2,0,-0.98,2.6,0,0.28,0,0,-1.85,"Neutro"
0,0,0,0,0,-0.96,0,0,0.3,-0.02,0,0,0,0,0.26,-0.22,0,0,0,0,0.31,-0.12,0,-0.95,"Neutro"
0,0,0.13,0,0,-1.45,0,0,0.17,-0.11,0,0,0.87,0,0.06,-0.2,0,-0.89,0,0,0.18,0,0,-1.74,"RaivaTristeza"
0.97,0,0.05,-0.05,0,-0.74,0.8,0,0.26,0,0,0,0,0.64,0,-0.27,0,0,0,0,0.2,0,0,-0.75,"SurpresaTristeza"
0,0,0.04,-0.06,0,-0.85,0,0,0.28,0,0,0,0.69,0,0.01,-0.1,0,0,0,0,0.34,0,0,-0.84,"MedoSurpresa"
0,0,0.05,0,0,-0.82,0,0,0.18,0,0,0,0.77,0,0,0,0,0,0,0,0.18,0,0,-0.94,"MedoRaiva"
0,0,0,0,0,0,0,0,0,-0.07,0,0,0,0,0.06,0,0,0,0,0,0.08,-0.17,0,0,"AlegriaNeutro"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Medo"
0,0,0.12,-0.1,-0.57,-0.7,0,0,0.56,0,0,0,1.7,0.52,0,-0.45,0,0,1.87,0,0.7,-0.15,0,-2.52,"RaivaTristeza"
0,0,0.3,0,0,0,0,0,0.08,0,0,0,0,0,0.05,0,0,0,0,0,0.32,0,0,0,"Neutro"
0,0,0,-0.16,0,0,0,0,0,0,0,0,0,0,0.03,-0.11,0,0,0,0,0.18,0,0,0,"Tristeza"
0,0.65,0.07,0,0,0,0,0,0.42,0,-0.59,0,0.97,0,0.05,-0.35,0,0,0.77,0,0.42,-0.1,0,-0.91,"MedoNeutro"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Medo"
1.73,0,0.03,-0.35,0,0,0,0,0.48,-0.1,-0.59,-0.85,0,0,0,-0.63,0,0,0.68,0.53,0.74,-0.29,0,0,"Tristeza"
0.93,0,0.03,-0.27,-1.11,-0.91,0.85,0.38,0.7,0,0,0,0.96,0,0,-0.86,0,-0.73,0.97,0,0.64,-0.3,0,-1.72,"AlegriaSurpresa"
0,0,0,0,-0.52,-0.88,0,0,0.17,0,0,0,0.73,0,0,-0.11,-0.6,0,0,0,0.18,0,0,-0.77,"DesgostoMedo"
0.99,0,0.09,0,0,-0.85,0,0,0,-0.02,-0.51,0,0.78,0,0,0,0,0,0,0.6,0.06,0,0,-0.9,"AlegriaSurpresa"
0.93,0.47,0,-0.14,0,0,0.85,0.42,0.24,0,0,0,0,0,0.02,-0.51,0,0,1.96,0.37,0.31,0,0,0,"MedoTristeza"
0,0,0.22,-0.29,0,0,0,0,0.29,-0.04,0,0,0,0,0,-0.35,0,0,0,0,0.19,-0.09,0,-0.82,"NeutroRaiva"
0,0,0.16,-0.13,-0.62,0,0,0,0.63,-0.03,0,0,0,0.66,0.03,-0.45,0,0,0,0.35,0.28,-0.24,0,-0.96,"AlegriaNeutro"
0,0,0.27,0,0,0,0,0,0.42,0,0,0,0,0,0,-0.1,0,0,0,0,0.58,0,0,0,"MedoSurpresa"
0.93,0,0.08,0,-0.52,-0.95,0.85,0,0.09,0,0,0,1.43,0,0,-0.07,0,0,0.97,0,0,0,0,-1.66,"DesgostoTristeza"
0,0,0,0,0,-0.91,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,-0.77,"SurpresaTristeza"
0,0,0.09,-0.03,-0.6,-1.68,0,0,0.45,0,0,0,1.75,0.58,0,-0.12,0,-0.71,0,0,0.3,0,-0.54,-2.27,"Tristeza"
0.78,0,0,0,0,-0.94,0.8,0,0.2,0,0,0,0,0.57,0,0,0,0,0.83,0,0.19,0,0,-0.72,"Tristeza"
0,0,0,0,0,0,0,0,0.24,-0.05,0,0,0,0,0.03,0,0,0,0,0,0.1,-0.17,0,0,"MedoTristeza"
0.93,0,0.03,-0.03,-0.5,0,0.85,0.38,0.32,-0.08,0,0,0,0,0.06,-0.27,0,0,0.97,0,0.3,-0.3,0,0,"Tristeza"
1.55,0,0,-0.06,0,-0.91,0,0,0.22,0,-0.58,0,0,0,0.28,-0.15,0,0,2.69,0,0.35,0,0,0,"MedoSurpresa"
1.94,0,0,-0.26,0,0,0.72,0,0.25,-0.05,0,0,0,0,0,-0.2,0,0,1.65,0,0.12,-0.26,0,0,"NeutroSurpresa"
0,0,0,-0.05,0,0,0,0,0,-0.09,0,0,0,0,0.03,-0.07,-0.6,0,0,0,0,-0.2,0,0,"AlegriaNeutro"
0,0,0.2,-0.07,0,0,0,0,0.58,-0.13,0,0,0,0,0.06,-0.31,0,0,0,0.34,0.19,0,0,0,"MedoSurpresa"
0.89,0,0.04,-0.02,-0.48,-0.67,0,0.75,0,0,0,0,1.74,0,0.02,-0.51,0,0,0,0,0.37,-0.19,-0.62,-0.89,"MedoSurpresa"
0,0,0.14,0,0,0,0,0,0.29,-0.01,0,0,0,0,0,-0.39,0,0,0,0,0.23,0,0,-0.86,"DesgostoRaiva"
0.93,0,0,-0.18,-0.62,-0.89,0.85,0,0.07,-0.01,0,0,0.94,0.66,0,-0.18,0,0,0.97,0,0,-0.22,0,-0.96,"Tristeza"
0,0.65,0.12,-0.14,0,-0.89,0,0,0.46,-0.03,-0.59,0,0.94,0.63,0.05,-0.06,0,0,0.77,0,0.67,0,-0.64,0,"DesgostoNeutro"
0.93,0,0.09,-0.07,0,0,0.85,0,0.46,0,0,0,0,0,0.01,-0.11,0,0,0.97,0,0.51,-0.07,0,0,"SurpresaTristeza"
0,0.58,0.28,0,0,-0.72,0,0,0.33,0,-0.62,0,0.75,0,0.08,-0.2,0,0,0,0.6,0.41,0,0,-0.82,"Neutro"
0.97,0,0.09,0,0,0,0.8,0,0.11,-0.05,0,0,0,0,0,0,0,0,0.71,0,0.16,0,0,0,"NeutroTristeza"
1.7,0.51,0,0,0,0,1.66,0.66,0,0,0,0,0,0,0,-0.25,0,0,1.7,0,0.24,0,0,-0.86,"MedoSurpresa"
0,0,0.39,0,0,0,0,0.46,0.35,0,0,0,0,0,0.08,0,-0.35,0,0,0.44,0.42,0,0,0,"MedoSurpresa"
0,0,0.08,0,0,0,0,0.59,0,0,0,0,0,0,0,0,-0.37,0,0,0,0.33,0,0,0,"Neutro"
0.93,0.38,0.06,-0.19,0,-0.96,0.85,0.39,0.18,-0.01,0,0,0,0,0.01,-0.28,0,-0.81,0.97,0,0.38,-0.1,0,-0.86,"Surpresa"
1.65,0,0.21,-0.06,0,-0.77,0.85,0,0.59,-0.07,-0.51,0,0,0,0.04,-0.2,-0.45,0,0.97,0.65,0.41,-0.05,0,0,"MedoTristeza"
0.85,0,0,-0.09,0,0,0,0,0,-0.06,-0.55,0,0,0,0,0,0,0,0,0.54,0,-0.05,0,0,"Alegria"
0,0,0.09,0,0,-0.89,0,0,0.11,0,0,0,0.94,0,0,0,0,0,0,0,0.11,0,0,0,"MedoSurpresa"
0.72,0,0.04,-0.38,0,0,0,0,0.18,-0.04,-0.63,0,0,0,0,-0.34,0,0,1.6,0,0.21,-0.19,0,0,"DesgostoMedo"
0,0,0,-0.4,0,0,0,0,0.4,0,0,0,0,0,0,-0.24,0,0,0,0,0.22,-0.05,0,0,"AlegriaNeutro"
0.85,0,0,-0.03,0,-1.63,0,0,0.3,0,0,-0.7,0.87,0.65,0,-0.22,0,-0.89,0.91,0,0.26,0,0,-0.95,"AlegriaSurpresa"
0,0.57,0.26,0,0,0,0,0,0.19,-0.05,-0.57,0,0,0,0,-0.08,0,0,0.89,0,0.45,0,0,0,"NeutroSurpresa"
1.59,0,0.04,0,0,0,0.76,0,0,-0.18,-0.58,0,0,0,0.09,0,0,0,0.74,0,0.05,-0.03,0,0,"Medo"
0,0,0.24,-0.05,0,-0.85,0,0.37,0.43,0,0,0,0.78,0,0,-0.39,0,0,0,0.36,0.36,0,0,-0.9,"Neutro"
0,0.66,0.35,-0.05,0,-0.89,0,0.64,0.51,0,-0.66,0,0.94,0,0,-0.43,0,0,0,0.37,0.6,-0.2,0,0,"AlegriaNeutro"
1,0,0.18,-0.03,0,0,0.72,0,0.12,-0.01,0,0,0.89,0,0.04,-0.08,0,0,0.77,0,0.15,-0.04,0,-0.7,"MedoSurpresa"
0,0,0.12,0,0,-0.91,0,0,0.34,0,0,0,0,0,0,-0.24,0,-0.73,0,0,0.54,0,0,-0.99,"Surpresa"
0,0,0.13,0,0,0,0,0,0.4,0,0,0,0.73,0,0,0,0,0,0,0,0.35,0,0,-0.92,"Surpresa"
0.92,0,0.14,0,-0.5,0,0,0.38,0,-0.03,0,-0.85,0,0,0,-0.2,0,0,0.78,0,0.07,-0.22,0,0,"Neutro"
0,0,0.13,-0.23,0,-0.96,0,0.61,0.45,0,0,0,0.71,0,0.03,-0.45,0,-0.71,0,0,0.54,-0.09,0,-1.65,"Alegria"
0.91,0,0,-0.2,0,0,0,0,0,-0.05,0,-0.84,0.69,0,0.04,0,0,0,0.82,0,0,-0.15,0,-0.68,"Neutro"
0,0,0,-0.03,0,0,0.79,0,0.12,0,0,0,0,0,0,-0.2,0,0,0.86,0,0.3,-0.06,0,0,"MedoTristeza"
0,0,0.13,0,0,0,0,0,0.24,0,0,0,0,0,0.02,-0.13,0,0,0,0,0.37,-0.07,0,0,"DesgostoNeutro"
2.6,0,0.27,0,0,0,1.83,0,1,0,0,-0.89,0,0,0,-0.6,0,0,2.71,0.35,0.86,0,0,0,"MedoTristeza"
0,0.53,0.1,-0.04,0,-0.96,0,0,0.64,-0.05,0,-0.68,0,0,0.28,-0.14,0,0,0.98,0,0.62,0,0,-0.95,"Medo"
0.85,0,0,0,0,-0.96,0,0,0,0,0,-0.7,0,0,0,0,0,0,0.91,0,0,0,0,-0.78,"NeutroTristeza"
0.82,0,0,-0.1,0,-0.9,0,0,0.47,0,0,0,0,0,0.25,-0.21,0,0,0.82,0,0.33,0,0,-0.96,"DesgostoRaiva"
0,0,0.12,-0.07,0,0,0,0,0.34,-0.06,0,0,0,0,0,-0.06,0,0,0,0,0.2,0,0,0,"Tristeza"
0,0,0.17,0,0,-0.98,0,0,0.4,-0.07,0,0,0,0,0.07,-0.59,0,-0.82,0,0.35,0.26,0,0,-0.95,"NeutroSurpresa"
0,0.66,0,-0.04,0,0,0,0,0.09,0,0,-0.82,0,0,0.02,-0.12,0,0,0.91,0,0.48,0,0,0,"Alegria"
0,0,0.05,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,"Neutro"
0,0,0,-0.05,0,0,0,0,0.58,0,0,0,0,0,0,-0.57,0,0,0,0,0.55,-0.15,0,0,"DesgostoTristeza"
0,0,0.15,0,0,-0.71,0,0,0.31,-0.11,0,0,0,0,0.01,-0.06,-0.4,0,0,0,0,-0.2,0,0,"Surpresa"
0,0,0,-0.05,0,-0.91,0,0,0.16,-0.05,0,0,0,0.65,0,-0.08,0,0,0,0,0.16,0,0,0,"NeutroSurpresa"
2.65,0.52,0.15,0,0,0,1.57,0,0.4,-0.05,-0.51,-0.67,0,0,0,-0.4,0,0,1.74,1.58,0.23,0,0,0,"DesgostoTristeza"
0.78,0,0,-0.03,0,-0.98,0,0,0,0,0,0,0,0,0,0,0,-0.82,0,0,0,-0.05,0,-0.95,"RaivaTristeza"
0,0,0.14,0,0,0,0,0,0.74,0,0,0,0,0,0,-0.51,0,0,0,0.73,0.08,0,0,0,"DesgostoNeutro"
2.54,0,0.09,-0.02,0,0,2.33,0,0.29,-0.18,0,0,0,0,0.03,-0.18,0,0,0.97,0,0.43,0,0,0,"Medo"
0,0.57,0,-0.27,0,-1.87,0.67,0,0.11,-0.1,0,0,0.69,0.65,0.3,0,-0.34,0,0,0.49,0.15,-0.15,0,-1.63,"NeutroSurpresa"
1.55,0,0,0,-1.07,0,0,0.39,0,0,-0.51,0,0.9,0,0,-0.17,0,0,0,0.65,0,-0.17,-0.54,0,"Surpresa"
0,0,0.05,0,-0.6,-0.7,0,0,0.13,0,0,0,0.91,0.52,0,-0.08,0,0,0,0,0.13,0,0,-1.82,"MedoRaiva"
0,0,0.09,-0.22,0,0,0,0,0.51,-0.06,0,0,0,0,0,-0.21,0,0,0,0,0.54,0,0,0,"Desgosto"
1.69,0,0.07,-0.05,0,-0.99,0.98,0,0.46,0,0,0,1.58,0,0,-0.32,0,0,0.78,0,0.31,-0.08,0,-0.67,"AlegriaSurpresa"
0.72,0,0.43,-0.15,0,0,0,0,0.42,0,-0.51,0,0,0,0,-0.38,0,0,0,0.65,0.38,-0.15,0,0,"MedoSurpresa"
2.43,0,0.04,0,0,0,0.85,0,0.28,-0.18,-0.51,-0.8,0,0,0.07,-0.12,0,0,1.92,0.65,0.43,-0.28,0,0,"DesgostoRaiva"
0.78,0,0.03,0,0,-1.69,0.8,0,0.12,0,0,0,0.7,0,0,0,0,-0.82,1.82,0,0.08,0,0,-1.84,"Tristeza"
0,0,0.05,-0.14,0,0,0,0,0.52,0,0,0,0,0,0.02,-0.12,0,0,0,0,0.3,0,0,0,"NeutroSurpresa"
0,0,0.04,0,0,-0.85,0,0,0.09,-0.09,0,0,0.69,0,0.01,0,0,0,0,0,0.2,0,0,-0.84,"RaivaSurpresa"
0,0,0,0,0,-0.98,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,-0.98,"NeutroSurpresa"
0,0,0,-0.18,0,0,0,0,0.19,0,0,0,0,0,0,-0.34,0,0,0,0,0,0,0,0,"Tristeza"
1.84,0.52,0.04,-0.12,0,0,1.83,0,0.19,-0.01,0,-0.67,0,0,0.01,-0.16,0,0,0.97,0.55,0.12,-0.22,0,0,"NeutroSurpresa"
0.93,0,0.09,0,0,-1.62,0.85,0,0.34,0,0,0,1.43,0,0,-0.08,0,-0.73,0.97,0,0.25,0,0,-2.8,"Surpresa"
0.96,0,0.09,-0.06,0,-0.89,0,0,0.11,0,-0.58,0,0.94,0,0,-0.14,0,0,0.83,0,0,-0.05,0,0,"Alegria"
0.8,0,0.03,-0.2,-0.64,0,0,0,0.55,0,-0.58,0,0.82,0,0.07,-0.46,0,0,0.95,0,0.69,0,0,0,"DesgostoMedo"
1.7,0,0,-0.03,-0.52,0,0.85,0,0.21,0,0,0,0.73,0,0,-0.27,0,0,0.97,0.34,0.2,0,0,-0.77,"MedoRaiva"
0,0.6,0,0,0,-0.91,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,"MedoTristeza"
0.99,0,0.07,0,0,0,0,0,0.14,0,-0.51,0,0,0,0,-0.05,0,0,0,0.6,0.29,0,0,0,"Neutro"
0,0,0.03,0,0,0,0,0,0.59,0,0,0,0,0,0.03,-0.4,0,0,0,0,0.52,0,0,0,"Neutro"
0.99,0,0,-0.07,0,-0.79,0,0,0,0,0,0,0.7,0,0,-0.11,0,0,0.86,0,0,-0.19,-0.52,0,"Alegria"
0.82,0,0,-0.1,0,0,0.95,0,0.18,-0.08,0,-0.88,0,0,0.05,-0.23,0,0,0,0.59,0.16,-0.09,0,0,"Neutro"
0,0,0.07,0,0,0,0,0,0.33,-0.13,0,0,0,0,0.06,-0.09,0,0,0,0,0.3,0,0,0,"Tristeza"
0,0.65,0,-0.33,0,0,0,0,0,-0.09,-0.59,0,0,0,0,-0.37,0,0,0.77,0,0.3,-0.14,0,0,"MedoSurpresa"
1.63,0,0.13,0,-0.52,-1.6,0.85,0,0.29,0,-0.65,0,0.73,0.52,0.25,-0.24,0,0,1.76,0,0.25,0,0,-2.83,"SurpresaTristeza"
0,0,0.11,0,-0.55,-1.66,0,0,0,-0.2,0,0,0.96,0.52,0.03,0,0,0,0,0,0.05,0,0,-2.62,"Surpresa"
0,0,0.08,-0.05,0,0,0,0,0.46,0,0,0,0,0,0.02,-0.13,0,0,0,0,0.49,-0.05,0,0,"AlegriaSurpresa"
0,0,0.04,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,"Neutro"
0.99,0,0.03,0,0,-0.85,0,0,0.25,0,0,-0.99,0,0,0,-0.06,0,-0.82,0,0.59,0.15,0,0,0,"Neutro"
0,0,0.1,-0.38,0,0,0,0,0.4,0,0,0,0,0,0,-0.54,0,0,0,0,0.26,-0.23,0,0,"NeutroSurpresa"
0.93,0,0.23,-0.23,0,0,0.85,0,0.4,-0.19,0,0,0.73,0,0.01,-0.36,0,0,0.97,0,0.34,-0.23,0,-0.92,"SurpresaTristeza"
0.97,0,0.09,0,-0.52,0,0.8,0.53,0.3,0,0,0,0.73,0,0,-0.33,0,0,0,0,0.16,0,0,-0.93,"DesgostoRaiva"
0,0,0,-0.2,0,0,0,0,0.21,-0.05,0,0,0,0,0.02,-0.07,0,-0.71,0,0,0.31,0,0,-0.72,"NeutroSurpresa"
0,0.5,0.08,-0.05,0,0,0,0,0.1,-0.04,0,0,0,0,0,-0.07,0,0,0.68,0,0,-0.05,0,0,"NeutroSurpresa"
0.72,0,0,0,0,-0.86,0,0,0,0,-0.51,0,0,0.55,0,0,0,0,0,0.65,0,0,0,-0.67,"AlegriaSurpresa"
0.85,0,0.15,0,0,0,0,0,0.23,0,0,-0.7,0,0,0.03,-0.09,0,0,0.91,0,0.29,0,0,0,"MedoTristeza"
1.97,0,0.09,-0.19,-0.62,0,0,0,0.35,0,-0.51,0,0,0.66,0.01,-0.3,0,0,0,0.6,0.49,0,0,-0.96,"MedoTristeza"
0,0,0.21,-0.02,0,0,0,0,0.37,-0.05,0,0,0,0,0,-0.09,0,0,0,0,0.45,0,0,0,"Medo"
0.84,0,0.14,0,0,-0.79,0,0.35,0,0,0,0,0.73,0.62,0,-0.2,0,0,0,0.38,0,0,-0.5,-0.92,"Surpresa"
0,0.61,0,-0.08,0,0,0,0,0.29,0,-0.53,0,0,0,0,-0.05,0,0,0.93,0,0.15,0,0,0,"Neutro"
0.77,0.64,0.06,0,-0.65,-0.99,0.81,0,0.11,-0.16,0,-0.8,1.74,0,0.11,-0.05,0,0,1.41,0,0.09,-0.3,0,-2.38,"MedoRaiva"
0,0,0.39,-0.02,0,-0.7,0,0.34,0.27,0,0,0,0,0.52,0,-0.39,0,0,0,0,0.69,0,0,-0.94,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Desgosto"
0.74,0,0.03,0,-0.52,-1.65,0.96,0,0.07,-0.05,0,0,1.67,1.24,0,0,0,0,0,0,0.05,0,0,-2.63,"DesgostoRaiva"
0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,-0.96,"Neutro"
0,0,0.08,-0.06,0,-0.89,0,0,0.19,0,0,0,0,0.64,0,-0.1,0,0,0,0,0.42,0,0,-0.88,"DesgostoSurpresa"
1.69,0,0.03,-0.13,0,-1.72,0,0,0.34,0,0,-0.67,0,0.64,0,-0.2,0,-0.82,1.67,0,0.13,-0.17,0,-1.7,"DesgostoSurpresa"
0,0,0.13,0,0,0,0,0,0.58,-0.12,0,0,0,0,0.02,-0.32,0,0,0,0.34,0.2,-0.04,0,0,"NeutroSurpresa"
1.75,0.6,0.2,0,0,0,1.7,0,0.24,0,0,0,0,0,0,-0.2,0,0,1.72,0.34,0,0,0,0,"NeutroSurpresa"
0.78,0.66,0,-0.24,0,-0.99,0,0,0.19,0,0,-0.88,0.8,0,0,-0.26,0,0,0,0.63,0.11,-0.09,0,-0.67,"Medo"
0.99,0.38,0.08,-0.08,0,-1.82,0,0.39,0.44,0,0,-0.91,1.5,0,0,-0.22,0,0,0.88,0,0.66,0,-0.52,-0.92,"Surpresa"
0,0,0.13,0,-0.61,0,0,0,0.32,-0.13,0,-0.76,1.69,0,0.03,-0.1,0,0,1.64,0,0.32,0,0,-1.74,"DesgostoTristeza"
0,0,0.04,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,"Medo"
1.65,0,0,-0.15,-0.57,0,0.85,0,0.14,0,-0.51,0,0.72,0,0,-0.3,0,0,0.97,0.65,0.26,-0.15,0,-0.78,"Tristeza"
1.73,0,0.06,-0.03,0,-0.92,0.85,0,0.14,-0.08,-0.58,0,0,0,0.02,0,0,0,1.92,0,0,-0.34,0,-0.93,"DesgostoTristeza"
0,0,0,0,0,-0.79,0,0,0,0,0,0,0.7,0,0,0,0,0,0.99,0,0,0,-0.52,0,"DesgostoMedo"
0,0,0,0,-0.62,0,0,0,0.17,-0.07,0,0,0,0.52,0.12,-0.09,0,0,0,0,0.19,-0.12,0,-0.93,"DesgostoMedo"
0,0,0.02,-0.05,0,0,0,0,0.37,0,0,0,0,0,0,-0.17,0,0,0,0,0.43,0,0,0,"AlegriaSurpresa"
2.24,0,0.04,0,0,-0.89,0,0,0.18,0,-1.67,0,0.94,0,0,-0.13,0,0,1.69,0.65,0.09,0,0,0,"NeutroRaiva"
0,0,0,0,-0.52,-0.87,0,0,0,0,-0.66,0,1.71,0,0,0,0,0,0,0,0,0,0,-1.53,"NeutroSurpresa"
0.95,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,-0.12,0,0,0.88,0,0.08,0,0,0,"SurpresaTristeza"
0.93,0.59,0,-0.08,0,0,0.85,0,0.22,-0.09,0,-0.82,0,0,0.03,-0.13,0,0,0.97,0.57,0.06,-0.15,0,0,"Surpresa"
0,0.62,0.09,0,-0.6,-0.77,0,0,0.56,-0.06,0,-0.92,0.99,0,0,-0.07,-0.45,0,0.77,0,0.06,-0.05,0,-0.95,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MedoTristeza"
0,0,0.06,-0.1,0,0,0,0,0.58,0,0,0,0,0,0,-0.54,0,0,0,0.35,0.33,-0.05,0,0,"Tristeza"
0.77,0,0.27,-0.55,0,0,0.81,0,0.62,0,0,0,0,0.63,0,-0.42,0,0,0.73,0,0.5,-0.09,-0.64,0,"Medo"
1.65,0,0.03,-0.14,0,0,1.82,0,0.21,0,0,0,0,0,0,-0.23,0,0,0.97,0,0.17,0,0,0,"Raiva"
0.91,0,0.16,-0.03,0,0,0,0,0.29,0,0,-0.84,0,0,0,-0.1,0,0,0.82,0,0.3,-0.04,0,0,"Neutro"
2.66,0,0,-0.07,0,0,1.6,0,0.17,0,0,0,0,0,0,-0.17,0,0,1.62,0,0.28,0,0,0,"Tristeza"
0.94,0,0.26,0,0,-0.91,0,0.35,0,0,-0.58,0,0,0.65,0,-0.24,0,0,0,0.54,0.32,-0.1,0,0,"Surpresa"
0.89,0,0,-0.06,0,-1.8,0,0,0.23,0,0,0,0,0,0.28,-0.19,0,-0.99,0,0,0.09,0,0,-1.6,"Surpresa"
0,0,0.03,-0.06,0,0,0,0.34,0.27,0,0,0,0,0,0.01,-0.46,0,0,0,0,0.69,0,0,0,"Alegria"
0.79,0.65,0.12,-0.19,0,0,0.87,0,0.19,0,-0.61,0,0.95,0,0,-0.25,0,0,0.71,0,0.18,-0.16,0,-0.96,"Neutro"
0.95,0,0.03,-0.28,0,0,0,0,0.73,0,0,0,0,0,0.01,-0.38,0,0,0,0,0.76,0,0,0,"NeutroSurpresa"
0,0,0.09,0,0,-0.91,0,0,0.11,-0.04,0,0,0.93,0,0.01,-0.1,0,0,0,0,0.17,0,0,-0.72,"AlegriaSurpresa"
